,Buy and Hold,Strategy,Longs,Sells,Shorts,Covers,Stdev_Strategy,Stdev_Hold,Stock
11244,613.21,-5.6,6,6,6,6,91.62495712755192,9272.596644407637,TSLA_495-280
11245,613.21,-7.6,6,6,6,6,115.1668048355836,9272.596644407637,TSLA_480-185
11246,613.21,-2.25,7,7,7,7,46.28831547986083,9272.596644407637,TSLA_465-80
11247,613.21,0.0,0,0,0,0,0.0,9272.596644407637,TSLA_425-0
11248,613.21,-7.58,6,6,6,6,114.6631180855775,9272.596644407637,TSLA_470-290
11249,613.21,3.33,6,6,6,6,56.471582848724864,9272.596644407637,TSLA_490-95
11250,613.21,-5.22,9,9,9,9,85.28966242929879,9272.596644407637,TSLA_395-300
11251,613.21,-2.2,6,6,6,6,99.0859454215914,9272.596644407637,TSLA_455-180
11252,613.21,4.48,6,6,6,6,88.04397962139782,9272.596644407637,TSLA_380-200
11253,613.21,-4.75,6,6,6,6,100.49547785818542,9272.596644407637,TSLA_405-205
11254,613.21,-5.49,7,7,7,7,101.36018653653387,9272.596644407637,TSLA_430-200
11255,613.21,-5.65,6,6,6,6,82.91627411631859,9272.596644407637,TSLA_415-95
11256,613.21,-3.02,7,7,7,7,56.98222066985565,9272.596644407637,TSLA_445-270
11257,613.21,-4.89,7,7,7,7,100.24656457792943,9272.596644407637,TSLA_440-75
11258,613.21,-5.12,6,6,6,6,64.39591450689962,9272.596644407637,TSLA_390-105
11259,613.21,-8.42,6,6,6,6,145.50266568103447,9272.596644407637,TSLA_495-285
11260,613.21,-0.18,6,6,6,6,60.20677084752649,9272.596644407637,TSLA_480-190
11261,613.21,-4.36,7,7,7,7,70.8676286350342,9272.596644407637,TSLA_465-85
11262,613.21,2.61,6,6,6,6,54.449256081467496,9272.596644407637,TSLA_490-100
11263,613.21,-16.65,21,21,21,21,263.4090697190732,9272.596644407637,TSLA_425-5
11264,613.21,0.0,0,0,0,0,0.0,9272.596644407637,TSLA_400-0
11265,613.21,-4.57,6,6,6,6,89.53556579180464,9272.596644407637,TSLA_455-185
11266,613.21,-0.6,6,6,6,6,51.24013469964152,9272.596644407637,TSLA_470-295
11267,613.21,-7.01,6,6,6,6,103.94931890833638,9272.596644407637,TSLA_380-205
11268,613.21,-3.89,6,6,6,6,74.44524311011243,9272.596644407637,TSLA_405-210
11269,613.21,-0.33,6,6,6,6,19.91339579324369,9272.596644407637,TSLA_445-275
11270,613.21,1.41,8,8,8,8,45.44047939939627,9272.596644407637,TSLA_430-205
11271,613.21,-1.75,6,6,6,6,52.82760729853931,9272.596644407637,TSLA_440-80
11272,613.21,0.57,6,6,6,6,12.606994936671818,9272.596644407637,TSLA_415-100
11273,613.21,-1.99,6,6,6,6,43.90722172983451,9272.596644407637,TSLA_390-110
11274,613.21,-4.24,6,6,6,6,65.67476217817314,9272.596644407637,TSLA_495-290
11275,613.21,-1.3,6,6,6,6,32.61877658236016,9272.596644407637,TSLA_480-195
11276,613.21,-2.57,7,7,7,7,121.01207294258224,9272.596644407637,TSLA_465-90
11277,613.21,-0.37,5,5,5,5,18.41993079438046,9272.596644407637,TSLA_490-105
11278,613.21,-4.31,6,6,6,6,92.14062422869256,9272.596644407637,TSLA_470-300
11279,613.21,-14.88,18,18,18,18,237.20009455345303,9272.596644407637,TSLA_425-10
11280,613.21,-3.08,6,6,6,6,56.159531906382185,9272.596644407637,TSLA_455-190
11281,613.21,-11.03,7,7,7,7,173.67728279391633,9272.596644407637,TSLA_380-210
11282,613.21,-3.0,6,6,6,6,45.39793278658953,9272.596644407637,TSLA_405-215
11283,613.21,-14.0,22,22,22,22,260.5590615184424,9272.596644407637,TSLA_400-5
11284,613.21,-1.18,6,6,6,6,29.564758820885213,9272.596644407637,TSLA_430-210
11285,613.21,-6.1,6,6,6,6,141.68241947147965,9272.596644407637,TSLA_415-105
11286,613.21,1.21,6,6,6,6,31.940061308948582,9272.596644407637,TSLA_390-115
11287,613.21,-3.36,6,6,6,6,56.94145100951344,9272.596644407637,TSLA_445-280
11288,613.21,-8.19,6,6,6,6,82.84995571114135,9272.596644407637,TSLA_480-200
11289,613.21,-8.58,7,7,7,7,140.93497982513733,9272.596644407637,TSLA_465-95
11290,613.21,-3.14,6,6,6,6,52.957712949279895,9272.596644407637,TSLA_440-85
11291,613.21,-1.82,6,6,6,6,50.337405479498734,9272.596644407637,TSLA_495-295
11292,613.21,0.0,0,0,0,0,0.0,9272.596644407637,TSLA_475-0
11293,613.21,-14.75,14,14,14,14,239.1676432278068,9272.596644407637,TSLA_425-15
11294,613.21,-3.41,5,5,5,5,68.6440430080711,9272.596644407637,TSLA_490-110
11295,613.21,-8.67,6,6,6,6,144.45845314832997,9272.596644407637,TSLA_455-195
11296,613.21,-4.35,7,7,7,7,99.32503920170424,9272.596644407637,TSLA_380-215
11297,613.21,-6.54,6,6,6,6,125.35126685057436,9272.596644407637,TSLA_405-220
11298,613.21,-2.01,18,18,18,18,114.99486968421198,9272.596644407637,TSLA_400-10
11299,613.21,-1.66,6,6,6,6,29.97332436978553,9272.596644407637,TSLA_415-110
11300,613.21,4.98,6,6,6,6,62.34106038626313,9272.596644407637,TSLA_390-120
11301,613.21,-7.8,6,6,6,6,158.4426294380118,9272.596644407637,TSLA_430-215
11302,613.21,-3.04,6,6,6,6,84.16188658443559,9272.596644407637,TSLA_445-285
11303,613.21,-6.47,6,6,6,6,86.51372565145648,9272.596644407637,TSLA_440-90
11304,613.21,-1.26,6,6,6,6,64.6026863871863,9272.596644407637,TSLA_465-100
11305,613.21,-2.82,14,14,14,14,59.91376612153181,9272.596644407637,TSLA_425-20
11306,613.21,-3.35,6,6,6,6,40.98037353497833,9272.596644407637,TSLA_480-205
11307,613.21,-8.2,22,22,21,21,148.66733455546822,9272.596644407637,TSLA_475-5
11308,613.21,-4.39,6,6,6,6,99.2136327499461,9272.596644407637,TSLA_495-300
11309,613.21,-4.17,6,6,6,6,110.04967259047162,9272.596644407637,TSLA_405-225
11310,613.21,-7.46,5,5,5,5,107.07500814024635,9272.596644407637,TSLA_490-115
11311,613.21,0.24,6,6,6,6,36.47274601072067,9272.596644407637,TSLA_455-200
11312,613.21,0.58,7,7,7,7,44.93473924461824,9272.596644407637,TSLA_380-220
11313,613.21,-10.58,18,18,17,17,165.8837738141542,9272.596644407637,TSLA_400-15
11314,613.21,-0.37,6,6,6,6,95.32907713503852,9272.596644407637,TSLA_390-125
11315,613.21,-6.71,6,6,6,6,104.55421202924497,9272.596644407637,TSLA_445-290
11316,613.21,-1.23,6,6,6,6,20.56881013188008,9272.596644407637,TSLA_415-115
11317,613.21,-8.01,6,6,6,6,134.3613422369336,9272.596644407637,TSLA_430-220
11318,613.21,-2.04,6,6,6,6,37.09659347101745,9272.596644407637,TSLA_465-105
11319,613.21,-0.6,6,6,6,6,31.005100031959472,9272.596644407637,TSLA_480-210
11320,613.21,-1.16,12,12,12,12,69.75573575754169,9272.596644407637,TSLA_425-25
11321,613.21,4.64,6,6,6,6,51.02372620736404,9272.596644407637,TSLA_440-95
11322,613.21,-3.62,15,15,14,14,57.04992389394132,9272.596644407637,TSLA_475-10
11323,613.21,0.0,0,0,0,0,0.0,9272.596644407637,TSLA_500-0
11324,613.21,1.06,6,6,6,6,71.94854015554345,9272.596644407637,TSLA_455-205
11325,613.21,-7.48,6,6,6,6,147.68321060703644,9272.596644407637,TSLA_380-225
11326,613.21,-2.07,6,6,6,6,81.52751957625088,9272.596644407637,TSLA_405-230
11327,613.21,-1.49,6,6,6,6,47.1808474613481,9272.596644407637,TSLA_390-130
11328,613.21,-1.89,5,5,5,5,54.454925007365226,9272.596644407637,TSLA_490-120
11329,613.21,6.03,15,15,14,14,142.6407132046862,9272.596644407637,TSLA_400-20
11330,613.21,1.57,6,6,6,6,57.82526896571176,9272.596644407637,TSLA_415-120
11331,613.21,-6.34,6,6,6,6,142.18233888759562,9272.596644407637,TSLA_430-225
11332,613.21,-5.05,6,6,6,6,89.38241243095915,9272.596644407637,TSLA_445-295
11333,613.21,-4.74,6,6,6,6,68.75578828763948,9272.596644407637,TSLA_465-110
11334,613.21,-3.17,6,6,6,6,52.809638792670285,9272.596644407637,TSLA_480-215
11335,613.21,0.92,11,11,11,11,110.04435623950492,9272.596644407637,TSLA_425-30
11336,613.21,-2.46,6,6,6,6,47.99599145907325,9272.596644407637,TSLA_440-100
11337,613.21,2.87,12,12,12,12,65.35648950895083,9272.596644407637,TSLA_475-15
11338,613.21,-5.82,6,6,6,6,81.38768074111042,9272.596644407637,TSLA_380-230
11339,613.21,0.72,6,6,6,6,37.5487517458651,9272.596644407637,TSLA_455-210
11340,613.21,-3.27,22,22,20,20,88.10996472598217,9272.596644407637,TSLA_500-5
11341,613.21,6.58,7,7,7,7,115.09231802745091,9272.596644407637,TSLA_405-235
11342,613.21,-4.36,6,6,6,6,57.71320437046613,9272.596644407637,TSLA_390-135
11343,613.21,-0.43,6,6,6,6,41.81551315436044,9272.596644407637,TSLA_490-125
11344,613.21,-1.43,6,6,6,6,47.42180522245548,9272.596644407637,TSLA_415-125
11345,613.21,4.27,6,6,6,6,73.10957556499181,9272.596644407637,TSLA_445-300
11346,613.21,-2.79,13,13,13,13,142.75544212178272,9272.596644407637,TSLA_400-25
11347,613.21,-0.85,6,6,6,6,50.35387969923543,9272.596644407637,TSLA_430-230
11348,613.21,-7.25,6,6,6,6,132.65353081524316,9272.596644407637,TSLA_465-115
11349,613.21,-2.24,6,6,6,6,49.943091979796186,9272.596644407637,TSLA_480-220
11350,613.21,-5.91,11,11,11,11,100.91706038345863,9272.596644407637,TSLA_425-35
11351,613.21,-3.59,6,6,6,6,57.03288766067033,9272.596644407637,TSLA_440-105
11352,613.21,-14.19,6,6,6,6,242.19982896730835,9272.596644407637,TSLA_455-215
11353,613.21,-8.76,11,11,11,11,132.4215432104814,9272.596644407637,TSLA_475-20
11354,613.21,-0.79,6,6,6,6,116.63104891302277,9272.596644407637,TSLA_380-235
11355,613.21,-13.61,17,17,17,17,237.37760753966452,9272.596644407637,TSLA_500-10
11356,613.21,2.46,6,6,6,6,34.54905837566116,9272.596644407637,TSLA_390-140
11357,613.21,-0.59,6,6,6,6,37.17716011699216,9272.596644407637,TSLA_490-130
11358,613.21,-3.92,6,6,6,6,97.05312422219936,9272.596644407637,TSLA_405-240
11359,613.21,-5.1,12,12,12,12,76.26307484337566,9272.596644407637,TSLA_400-30
11360,613.21,0.0,0,0,0,0,0.0,9272.596644407637,TSLA_450-0
11361,613.21,-0.31,6,6,6,6,82.20498307497294,9272.596644407637,TSLA_480-225
11362,613.21,-3.9,6,6,6,6,59.321272405155085,9272.596644407637,TSLA_465-120
11363,613.21,3.67,6,6,6,6,62.729719550018615,9272.596644407637,TSLA_430-235
11364,613.21,-1.6,6,6,6,6,49.99668416807159,9272.596644407637,TSLA_415-130
11365,613.21,-3.83,11,11,11,11,59.18691400588166,9272.596644407637,TSLA_425-40
11366,613.21,-5.01,6,6,6,6,104.66545065942933,9272.596644407637,TSLA_455-220
11367,613.21,2.89,6,6,6,6,73.52671777431235,9272.596644407637,TSLA_440-110
11368,613.21,-3.83,10,10,10,10,59.98818038638765,9272.596644407637,TSLA_475-25
11369,613.21,0.16,14,14,14,14,129.9597698215551,9272.596644407637,TSLA_500-15
11370,613.21,-9.66,6,6,6,6,145.7682636876434,9272.596644407637,TSLA_380-240
11371,613.21,-3.97,6,6,6,6,53.66911728676469,9272.596644407637,TSLA_390-145
11372,613.21,-10.86,6,6,6,6,176.0482760374575,9272.596644407637,TSLA_490-135
11373,613.21,3.82,6,6,6,6,78.57901530762196,9272.596644407637,TSLA_480-230
11374,613.21,-0.88,6,6,6,6,26.539881341316512,9272.596644407637,TSLA_405-245
11375,613.21,-3.67,19,19,19,19,112.86597303406133,9272.596644407637,TSLA_450-5
11376,613.21,-0.35,6,6,6,6,37.60359631186052,9272.596644407637,TSLA_465-125
11377,613.21,-5.6,11,11,11,11,85.4598279344127,9272.596644407637,TSLA_400-35
11378,613.21,1.03,5,5,5,5,46.63159298377537,9272.596644407637,TSLA_455-225
11379,613.21,-5.54,6,6,6,6,118.4075822982292,9272.596644407637,TSLA_430-240
11380,613.21,-1.26,6,6,6,6,52.23700555690317,9272.596644407637,TSLA_415-135
11381,613.21,-3.06,6,6,6,6,52.17217810454571,9272.596644407637,TSLA_440-115
11382,613.21,-2.05,10,10,10,10,82.63757440230563,9272.596644407637,TSLA_425-45
11383,613.21,-9.47,10,10,10,10,132.65569167554975,9272.596644407637,TSLA_475-30
11384,613.21,-3.65,11,11,11,11,62.25074861600166,9272.596644407637,TSLA_500-20
11385,613.21,-2.9,6,6,6,6,56.9342412210389,9272.596644407637,TSLA_380-245
11386,613.21,2.04,6,6,6,6,51.90217177072235,9272.596644407637,TSLA_390-150
11387,613.21,-1.74,5,5,5,5,70.74574223990274,9272.596644407637,TSLA_480-235
11388,613.21,-1.13,6,6,6,6,88.23093697764006,9272.596644407637,TSLA_405-250
11389,613.21,-6.52,6,6,6,6,191.5909549965145,9272.596644407637,TSLA_490-140
11390,613.21,-9.6,17,17,16,16,115.67309702628624,9272.596644407637,TSLA_450-10
11391,613.21,-7.39,10,10,10,10,100.22865544156356,9272.596644407637,TSLA_400-40
11392,613.21,0.79,6,6,6,6,62.88390363778037,9272.596644407637,TSLA_465-130
11393,613.21,3.19,6,6,6,6,134.9562614024076,9272.596644407637,TSLA_455-230
11394,613.21,0.81,6,6,6,6,42.251896385990285,9272.596644407637,TSLA_415-140
11395,613.21,3.56,10,10,9,9,54.34200290193396,9272.596644407637,TSLA_425-50
11396,613.21,-1.41,6,6,6,6,136.527061086461,9272.596644407637,TSLA_430-245
11397,613.21,2.7,10,10,10,10,109.00490959722416,9272.596644407637,TSLA_500-25
11398,613.21,2.81,9,9,9,9,66.50360689690517,9272.596644407637,TSLA_475-35
11399,613.21,-11.01,6,6,6,6,176.40382205786142,9272.596644407637,TSLA_440-120
11400,613.21,-9.91,8,8,7,7,172.2246063669469,9272.596644407637,TSLA_390-155
11401,613.21,-1.51,6,6,6,6,75.74831829411636,9272.596644407637,TSLA_380-250
11402,613.21,4.88,6,6,6,6,134.52840830481696,9272.596644407637,TSLA_490-145
11403,613.21,4.19,6,6,6,6,77.41787590359715,9272.596644407637,TSLA_405-255
11404,613.21,-2.4,5,5,5,5,52.49079410451815,9272.596644407637,TSLA_480-240
11405,613.21,2.54,10,10,10,10,83.78596648528823,9272.596644407637,TSLA_400-45
11406,613.21,-9.71,6,6,6,6,170.85957454030316,9272.596644407637,TSLA_465-135
11407,613.21,8.08,12,12,12,12,200.64867317841268,9272.596644407637,TSLA_450-15
11408,613.21,2.61,6,6,6,6,122.86676070050964,9272.596644407637,TSLA_455-235
11409,613.21,-7.88,6,6,6,6,87.34252183070612,9272.596644407637,TSLA_430-250
11410,613.21,-5.85,10,10,10,10,83.59369357125095,9272.596644407637,TSLA_500-30
11411,613.21,-1.4,9,9,9,9,31.478769157322223,9272.596644407637,TSLA_475-40
11412,613.21,1.91,8,8,8,8,51.58150455138608,9272.596644407637,TSLA_425-55
11413,613.21,-6.31,6,6,6,6,125.95543468045348,9272.596644407637,TSLA_415-145
11414,613.21,-3.86,6,6,6,6,65.47346461330535,9272.596644407637,TSLA_440-125
11415,613.21,-3.09,6,6,6,6,53.00598905788703,9272.596644407637,TSLA_490-150
11416,613.21,-2.72,6,6,6,6,105.00785437552535,9272.596644407637,TSLA_390-160
11417,613.21,-4.65,7,7,7,7,97.18818668834444,9272.596644407637,TSLA_380-255
11418,613.21,-1.49,12,12,12,12,75.85182908051098,9272.596644407637,TSLA_450-20
11419,613.21,-8.44,6,6,6,6,101.27355866384605,9272.596644407637,TSLA_405-260
11420,613.21,-2.1,8,8,8,8,42.486335486816486,9272.596644407637,TSLA_400-50
11421,613.21,-4.12,5,5,5,5,64.61005798234596,9272.596644407637,TSLA_480-245
11422,613.21,-4.1,6,6,6,6,111.00518992394277,9272.596644407637,TSLA_465-140
11423,613.21,1.35,8,8,8,8,18.78153899442585,9272.596644407637,TSLA_500-35
11424,613.21,-7.17,6,6,6,6,69.33925512787916,9272.596644407637,TSLA_455-240
11425,613.21,-2.58,7,7,7,7,60.535962505040985,9272.596644407637,TSLA_425-60
11426,613.21,-3.66,9,9,9,9,78.70297652925954,9272.596644407637,TSLA_475-45
11427,613.21,-2.55,6,6,6,6,51.75817821777151,9272.596644407637,TSLA_430-255
11428,613.21,-5.2,6,6,6,6,116.7819442741709,9272.596644407637,TSLA_415-150
11429,613.21,-7.81,6,6,6,6,165.51743723009616,9272.596644407637,TSLA_440-130
11430,613.21,4.22,6,6,6,6,91.6739056352852,9272.596644407637,TSLA_390-165
11431,613.21,-0.99,6,6,6,6,30.945237459496465,9272.596644407637,TSLA_490-155
11432,613.21,-2.03,6,6,6,6,48.03023426604722,9272.596644407637,TSLA_405-265
11433,613.21,-7.21,11,11,11,11,139.58363125787125,9272.596644407637,TSLA_450-25
11434,613.21,-1.34,8,8,8,8,45.32995931568264,9272.596644407637,TSLA_380-260
11435,613.21,1.44,5,5,5,5,84.90468752493818,9272.596644407637,TSLA_480-250
11436,613.21,-2.86,8,8,8,8,54.18098989795882,9272.596644407637,TSLA_500-40
11437,613.21,-14.23,8,8,8,8,232.4243084192163,9272.596644407637,TSLA_400-55
11438,613.21,-3.1,6,6,6,6,55.52440108206888,9272.596644407637,TSLA_455-245
11439,613.21,-8.68,7,7,7,7,156.10242323435085,9272.596644407637,TSLA_430-260
11440,613.21,-4.68,7,7,7,7,91.91597140324012,9272.596644407637,TSLA_425-65
11441,613.21,0.11,6,6,6,6,89.60961400847962,9272.596644407637,TSLA_465-145
11442,613.21,-4.16,8,8,8,8,73.4640810958441,9272.596644407637,TSLA_475-50
11443,613.21,3.6,8,8,8,8,73.80223036637373,9272.596644407637,TSLA_390-170
11444,613.21,-6.12,6,6,6,6,98.33463102652657,9272.596644407637,TSLA_440-135
11445,613.21,4.91,6,6,6,6,105.63697992591216,9272.596644407637,TSLA_415-155
11446,613.21,5.96,6,6,6,6,131.30622675219942,9272.596644407637,TSLA_490-160
11447,613.21,-4.72,6,6,6,6,93.54514228460584,9272.596644407637,TSLA_405-270
11448,613.21,3.54,5,5,5,5,64.8560929540921,9272.596644407637,TSLA_480-255
11449,613.21,3.71,12,12,12,12,173.4925029886878,9272.596644407637,TSLA_450-30
11450,613.21,-4.97,8,8,8,8,114.65316840491693,9272.596644407637,TSLA_380-265
11451,613.21,-2.53,8,8,8,8,30.762815731046175,9272.596644407637,TSLA_500-45
11452,613.21,3.65,6,6,6,6,73.5468926301796,9272.596644407637,TSLA_430-265
11453,613.21,-2.82,8,8,8,8,83.38690092678836,9272.596644407637,TSLA_400-60
11454,613.21,-3.81,6,6,6,6,61.634365034606304,9272.596644407637,TSLA_455-250
11455,613.21,-2.81,7,7,7,7,76.29621826585158,9272.596644407637,TSLA_425-70
11456,613.21,-4.21,8,8,8,8,90.47498425383496,9272.596644407637,TSLA_475-55
11457,613.21,-14.34,6,6,6,6,243.49110947152383,9272.596644407637,TSLA_440-140
11458,613.21,5.98,6,6,6,6,162.80443298520532,9272.596644407637,TSLA_415-160
11459,613.21,-8.06,6,6,6,6,125.56714747716188,9272.596644407637,TSLA_465-150
11460,613.21,-1.23,7,7,7,7,35.74648678581924,9272.596644407637,TSLA_390-175
11461,613.21,-1.53,6,6,6,6,37.09331795723225,9272.596644407637,TSLA_405-275
11462,613.21,-8.83,9,9,9,9,148.7243255217043,9272.596644407637,TSLA_380-270
11463,613.21,-1.59,6,6,6,6,23.96862584855738,9272.596644407637,TSLA_490-165
11464,613.21,0.09,6,6,6,6,50.61806179761312,9272.596644407637,TSLA_480-260
11465,613.21,-4.89,10,10,10,10,88.07931131319026,9272.596644407637,TSLA_450-35
11466,613.21,-8.23,6,6,6,6,150.47030626931914,9272.596644407637,TSLA_430-270
11467,613.21,-2.35,6,6,6,6,50.62673257873109,9272.596644407637,TSLA_425-75
11468,613.21,-5.9,8,8,8,8,88.68553072276659,9272.596644407637,TSLA_400-65
11469,613.21,-3.88,7,7,7,7,89.0808008599642,9272.596644407637,TSLA_500-50
11470,613.21,-6.85,6,6,6,6,96.03156613872022,9272.596644407637,TSLA_455-255
11471,613.21,-7.21,9,9,9,9,137.60572325652575,9272.596644407637,TSLA_475-60
11472,613.21,2.42,6,6,6,6,52.34295646788313,9272.596644407637,TSLA_415-165
11473,613.21,-13.16,6,6,6,6,262.4567670441637,9272.596644407637,TSLA_440-145
11474,613.21,-7.64,6,6,6,6,116.75866642056128,9272.596644407637,TSLA_405-280
11475,613.21,-1.49,6,6,6,6,41.28979504702792,9272.596644407637,TSLA_465-155
11476,613.21,-10.88,6,6,6,6,176.88014127219347,9272.596644407637,TSLA_390-180
11477,613.21,1.37,9,9,9,9,61.7206418188902,9272.596644407637,TSLA_380-275
11478,613.21,0.99,6,6,6,6,34.43651863291277,9272.596644407637,TSLA_480-265
11479,613.21,-6.17,6,6,6,6,119.85909419150111,9272.596644407637,TSLA_490-170
11480,613.21,0.26,6,6,6,6,44.97706984563192,9272.596644407637,TSLA_430-275
11481,613.21,-1.06,10,10,10,10,95.6216546416222,9272.596644407637,TSLA_450-40
11482,613.21,-3.12,6,6,6,6,55.73982176217982,9272.596644407637,TSLA_425-80
11483,613.21,-1.2,7,7,7,7,46.31625151132039,9272.596644407637,TSLA_500-55
11484,613.21,-9.28,8,8,8,8,143.76480022666146,9272.596644407637,TSLA_400-70
11485,613.21,1.39,6,6,6,6,56.89478784072865,9272.596644407637,TSLA_455-260
11486,613.21,-2.32,9,9,9,9,56.65037590469258,9272.596644407637,TSLA_475-65
11487,613.21,3.4,6,6,6,6,89.78549206719045,9272.596644407637,TSLA_440-150
11488,613.21,-1.95,7,7,7,7,69.4033017299013,9272.596644407637,TSLA_405-285
11489,613.21,0.71,9,9,9,9,41.8379832116989,9272.596644407637,TSLA_380-280
11490,613.21,-2.19,6,6,6,6,43.81509809036493,9272.596644407637,TSLA_465-160
11491,613.21,-2.37,6,6,6,6,56.16667078477637,9272.596644407637,TSLA_390-185
11492,613.21,-6.47,6,6,6,6,106.54945560196326,9272.596644407637,TSLA_415-170
11493,613.21,2.94,6,6,6,6,68.27279127409514,9272.596644407637,TSLA_480-270
11494,613.21,-4.15,6,6,6,6,74.88442625987065,9272.596644407637,TSLA_430-280
11495,613.21,2.35,6,6,6,6,96.40224715530869,9272.596644407637,TSLA_490-175
11496,613.21,-4.42,9,9,9,9,89.23226477041673,9272.596644407637,TSLA_450-45
11497,613.21,-2.59,8,8,8,8,113.73962527768244,9272.596644407637,TSLA_500-60
11498,613.21,-1.24,6,6,6,6,41.86662321091067,9272.596644407637,TSLA_425-85
11499,613.21,-6.07,8,8,8,8,102.41593900979012,9272.596644407637,TSLA_475-70
11500,613.21,-2.37,7,7,7,7,40.09008056856224,9272.596644407637,TSLA_400-75
11501,613.21,-4.86,9,9,9,9,89.8499992459319,9272.596644407637,TSLA_380-285
11502,613.21,3.23,6,6,6,6,72.31768286769092,9272.596644407637,TSLA_440-155
11503,613.21,-1.27,6,6,6,6,49.32978341306548,9272.596644407637,TSLA_390-190
11504,613.21,-9.18,6,6,6,6,157.2183826824271,9272.596644407637,TSLA_465-165
11505,613.21,-3.1,6,6,6,6,47.54049782601573,9272.596644407637,TSLA_455-265
11506,613.21,-6.95,7,7,7,7,140.1372639754326,9272.596644407637,TSLA_405-290
11507,613.21,-0.38,6,6,6,6,31.50295962791029,9272.596644407637,TSLA_480-275
11508,613.21,0.41,6,6,6,6,65.26584665302241,9272.596644407637,TSLA_490-180
11509,613.21,-4.15,6,6,6,6,78.71036083628312,9272.596644407637,TSLA_415-175
11510,613.21,-1.46,6,6,6,6,50.76071033180003,9272.596644407637,TSLA_430-285
11511,613.21,-1.94,9,9,9,9,96.1861855002227,9272.596644407637,TSLA_450-50
11512,613.21,-6.7,7,7,7,7,90.77361727048358,9272.596644407637,TSLA_500-65
11513,613.21,-7.32,6,6,6,6,82.73641103489172,9272.596644407637,TSLA_425-90
11514,613.21,2.53,6,6,6,6,70.67840704077484,9272.596644407637,TSLA_400-80
11515,613.21,-3.1,8,8,8,8,59.8126560199331,9272.596644407637,TSLA_475-75
11516,613.21,-1.09,6,6,6,6,41.58163792230149,9272.596644407637,TSLA_465-170
11517,613.21,-11.53,6,6,6,6,171.4431839571846,9272.596644407637,TSLA_390-195
11518,613.21,-5.96,6,6,6,6,110.23353622378,9272.596644407637,TSLA_455-270
11519,613.21,-3.9,8,8,8,8,101.9042800704132,9272.596644407637,TSLA_405-295
11520,613.21,-1.9,9,9,9,9,32.439903025012214,9272.596644407637,TSLA_380-290
11521,613.21,-6.25,6,6,6,6,147.88781731794316,9272.596644407637,TSLA_440-160
11522,613.21,-5.2,6,6,6,6,124.60234941831976,9272.596644407637,TSLA_480-280
11523,613.21,5.87,6,6,6,6,83.96295805356388,9272.596644407637,TSLA_415-180
11524,613.21,-6.33,6,6,6,6,86.8191763072916,9272.596644407637,TSLA_430-290
11525,613.21,2.09,6,6,6,6,41.54552135481187,9272.596644407637,TSLA_490-185
11526,613.21,-2.85,6,6,6,6,52.89482559116785,9272.596644407637,TSLA_400-85
